count,line,col,end_line,end_col,kind,fn,text
1444,3464,13,3636,23,switch arm,logos::compiler::BorrowChecker::collect_ref_sources_paths,case EC::Deref:
1444,3485,21,3485,57,if guard,logos::compiler::BorrowChecker::collect_ref_sources_paths,if (!type_may_carry_borrow(e.type(pool))) return;
1368,3485,59,3485,65,if guard,logos::compiler::BorrowChecker::collect_ref_sources_paths,if (!type_may_carry_borrow(e.type(pool))) return;
76,3486,17,3636,23,statement,logos::compiler::BorrowChecker::collect_ref_sources_paths,{
76,3488,34,3488,36,statement,logos::compiler::BorrowChecker::collect_ref_sources_paths,TypeRef ot = op ? op.type(pool) : TypeRef(nullptr);
76,3488,39,3488,52,statement,logos::compiler::BorrowChecker::collect_ref_sources_paths,TypeRef ot = op ? op.type(pool) : TypeRef(nullptr);
0,3488,55,3488,71,statement,logos::compiler::BorrowChecker::collect_ref_sources_paths,TypeRef ot = op ? op.type(pool) : TypeRef(nullptr);
76,3489,25,3489,27,if guard,logos::compiler::BorrowChecker::collect_ref_sources_paths,if (ot && ot.kind() == LogosType::Kind::Ptr) return;
76,3489,25,3489,64,if guard,logos::compiler::BorrowChecker::collect_ref_sources_paths,if (ot && ot.kind() == LogosType::Kind::Ptr) return;
76,3489,31,3489,64,if guard,logos::compiler::BorrowChecker::collect_ref_sources_paths,if (ot && ot.kind() == LogosType::Kind::Ptr) return;
50,3489,66,3489,72,if guard,logos::compiler::BorrowChecker::collect_ref_sources_paths,if (ot && ot.kind() == LogosType::Kind::Ptr) return;
26,3490,21,3492,23,statement,logos::compiler::BorrowChecker::collect_ref_sources_paths,"collect_ref_sources_paths(op, path, out);"
944,3501,13,3636,23,switch arm,logos::compiler::BorrowChecker::collect_ref_sources_paths,case EC::ClosureCall:
1360,3502,13,3636,23,switch arm,logos::compiler::BorrowChecker::collect_ref_sources_paths,case EC::FnPtrCall: {
1360,3504,21,3504,37,if guard,logos::compiler::BorrowChecker::collect_ref_sources_paths,if (!is_ref_kind(rt) && !is_borrow_carrying_type(rt)) return;
1360,3504,21,3504,69,if guard,logos::compiler::BorrowChecker::collect_ref_sources_paths,if (!is_ref_kind(rt) && !is_borrow_carrying_type(rt)) return;
1339,3504,41,3504,69,if guard,logos::compiler::BorrowChecker::collect_ref_sources_paths,if (!is_ref_kind(rt) && !is_borrow_carrying_type(rt)) return;
1321,3504,71,3504,77,if guard,logos::compiler::BorrowChecker::collect_ref_sources_paths,if (!is_ref_kind(rt) && !is_borrow_carrying_type(rt)) return;
39,3505,17,3636,23,statement,logos::compiler::BorrowChecker::collect_ref_sources_paths,const auto* caps = closure_caps_of(call_callee(e));
39,3506,21,3506,25,if guard,logos::compiler::BorrowChecker::collect_ref_sources_paths,if (caps) {
12,3506,27,3510,18,if guard,logos::compiler::BorrowChecker::collect_ref_sources_paths,if (caps) {
12,3508,25,3508,83,if guard,logos::compiler::BorrowChecker::collect_ref_sources_paths,"if (var_has(NO_SLOT, c) && !param_names_.count(c)) emit(c);"
12,3508,29,3508,48,if guard,logos::compiler::BorrowChecker::collect_ref_sources_paths,"if (var_has(NO_SLOT, c) && !param_names_.count(c)) emit(c);"
12,3508,29,3508,74,if guard,logos::compiler::BorrowChecker::collect_ref_sources_paths,"if (var_has(NO_SLOT, c) && !param_names_.count(c)) emit(c);"
12,3508,52,3508,74,if guard,logos::compiler::BorrowChecker::collect_ref_sources_paths,"if (var_has(NO_SLOT, c) && !param_names_.count(c)) emit(c);"
12,3508,76,3508,83,if guard,logos::compiler::BorrowChecker::collect_ref_sources_paths,"if (var_has(NO_SLOT, c) && !param_names_.count(c)) emit(c);"
27,3511,17,3590,23,if guard,logos::compiler::BorrowChecker::collect_ref_sources_paths,if (e.kind() == EC::FnPtrCall) {
27,3511,21,3511,46,if guard,logos::compiler::BorrowChecker::collect_ref_sources_paths,if (e.kind() == EC::FnPtrCall) {
26,3511,48,3589,18,if guard,logos::compiler::BorrowChecker::collect_ref_sources_paths,if (e.kind() == EC::FnPtrCall) {
27,3580,83,3588,22,call / statement,logos::compiler::BorrowChecker::collect_ref_sources_paths,lir_view::EFnPtrCallView{e}.each_arg([&](lir_view::ExprRef a) {
27,3582,29,3582,30,if guard,logos::compiler::BorrowChecker::collect_ref_sources_paths,if (a && (is_plain_ref_kind(a.type(pool)) ||
27,3582,29,3586,65,if guard,logos::compiler::BorrowChecker::collect_ref_sources_paths,if (a && (is_plain_ref_kind(a.type(pool)) ||
27,3582,34,3586,65,if guard,logos::compiler::BorrowChecker::collect_ref_sources_paths,if (a && (is_plain_ref_kind(a.type(pool)) ||
27,3582,35,3582,66,if guard,logos::compiler::BorrowChecker::collect_ref_sources_paths,if (a && (is_plain_ref_kind(a.type(pool)) ||
27,3582,35,3583,72,if guard,logos::compiler::BorrowChecker::collect_ref_sources_paths,if (a && (is_plain_ref_kind(a.type(pool)) ||
27,3582,35,3584,58,if guard,logos::compiler::BorrowChecker::collect_ref_sources_paths,if (a && (is_plain_ref_kind(a.type(pool)) ||
27,3582,35,3585,69,if guard,logos::compiler::BorrowChecker::collect_ref_sources_paths,if (a && (is_plain_ref_kind(a.type(pool)) ||
8,3583,35,3583,72,statement,logos::compiler::BorrowChecker::collect_ref_sources_paths,is_borrow_carrying_type(a.type(pool)) ||
8,3584,35,3584,58,statement,logos::compiler::BorrowChecker::collect_ref_sources_paths,forms_borrow_at_call(a) ||
8,3585,35,3585,69,statement,logos::compiler::BorrowChecker::collect_ref_sources_paths,(!fs && is_ref_kind(a.type(pool))) ||
8,3585,36,3585,39,statement,logos::compiler::BorrowChecker::collect_ref_sources_paths,(!fs && is_ref_kind(a.type(pool))) ||
3,3585,43,3585,68,statement,logos::compiler::BorrowChecker::collect_ref_sources_paths,(!fs && is_ref_kind(a.type(pool))) ||
5,3586,35,3586,64,call / statement,logos::compiler::BorrowChecker::collect_ref_sources_paths,"arg_retained_by_callee(fs, i)))"
25,3587,29,3587,68,statement,logos::compiler::BorrowChecker::collect_ref_sources_paths,"collect_ref_sources_paths(a, path, out);"
192105,3592,13,3625,23,switch arm,logos::compiler::BorrowChecker::collect_ref_sources_paths,case EC::Call: {
192105,3612,21,3612,56,if guard,logos::compiler::BorrowChecker::collect_ref_sources_paths,if (type_may_carry_borrow(e.type(pool))) {
35405,3612,58,3624,18,if guard,logos::compiler::BorrowChecker::collect_ref_sources_paths,if (type_may_carry_borrow(e.type(pool))) {
64514,3615,57,3623,22,call / statement,logos::compiler::BorrowChecker::collect_ref_sources_paths,v.each_arg([&](lir_view::ExprRef a) {
64514,3618,29,3618,30,if guard,logos::compiler::BorrowChecker::collect_ref_sources_paths,if (a && (is_plain_ref_kind(a.type(pool)) ||
64514,3618,29,3621,65,if guard,logos::compiler::BorrowChecker::collect_ref_sources_paths,if (a && (is_plain_ref_kind(a.type(pool)) ||
64514,3618,34,3621,65,if guard,logos::compiler::BorrowChecker::collect_ref_sources_paths,if (a && (is_plain_ref_kind(a.type(pool)) ||
64514,3618,35,3618,66,if guard,logos::compiler::BorrowChecker::collect_ref_sources_paths,if (a && (is_plain_ref_kind(a.type(pool)) ||
64514,3618,35,3619,72,if guard,logos::compiler::BorrowChecker::collect_ref_sources_paths,if (a && (is_plain_ref_kind(a.type(pool)) ||
64514,3618,35,3620,58,if guard,logos::compiler::BorrowChecker::collect_ref_sources_paths,if (a && (is_plain_ref_kind(a.type(pool)) ||
56309,3619,35,3619,72,statement,logos::compiler::BorrowChecker::collect_ref_sources_paths,is_borrow_carrying_type(a.type(pool)) ||
53975,3620,35,3620,58,statement,logos::compiler::BorrowChecker::collect_ref_sources_paths,forms_borrow_at_call(a) ||
53690,3621,35,3621,64,call / statement,logos::compiler::BorrowChecker::collect_ref_sources_paths,"arg_retained_by_callee(fs, i)))"
22598,3622,29,3622,68,statement,logos::compiler::BorrowChecker::collect_ref_sources_paths,"collect_ref_sources_paths(a, path, out);"
12474483,3630,13,3633,23,switch arm,logos::compiler::BorrowChecker::collect_ref_sources_paths,case EC::VarRef: {
2689,3632,54,3632,65,loop body,logos::compiler::BorrowChecker::collect_ref_sources_paths,for (auto& s : ref_sources_under(n)) emit_src(s);
2299980,3635,13,3636,23,switch arm,logos::compiler::BorrowChecker::collect_ref_sources_paths,default:
10595507,3643,67,3649,6,statement,logos::compiler::BorrowChecker::collect_ref_sources,std::vector<std::string>& out) const {
19879,3647,13,3648,46,if guard,logos::compiler::BorrowChecker::collect_ref_sources,"if (std::find(out.begin(), out.end(), pr.second.name) == out.end())"
19879,3647,17,3647,79,if guard,logos::compiler::BorrowChecker::collect_ref_sources,"if (std::find(out.begin(), out.end(), pr.second.name) == out.end())"
19879,3648,17,3648,46,statement,logos::compiler::BorrowChecker::collect_ref_sources,out.push_back(pr.second.name);
808,3656,79,3661,6,call / statement,logos::compiler::BorrowChecker::path_prefix_or_eq,"static bool path_prefix_or_eq(const std::string& a, const std::string& b) {"
808,3657,13,3657,22,if guard,logos::compiler::BorrowChecker::path_prefix_or_eq,if (a.empty()) return true;  // whole-value covers everything
3,3657,24,3657,35,if guard,logos::compiler::BorrowChecker::path_prefix_or_eq,if (a.empty()) return true;  // whole-value covers everything
805,3658,9,3661,6,if guard,logos::compiler::BorrowChecker::path_prefix_or_eq,if (b.size() < a.size()) return false;
805,3658,13,3658,32,if guard,logos::compiler::BorrowChecker::path_prefix_or_eq,if (b.size() < a.size()) return false;
146,3658,34,3658,46,if guard,logos::compiler::BorrowChecker::path_prefix_or_eq,if (b.size() < a.size()) return false;
659,3659,9,3661,6,if guard,logos::compiler::BorrowChecker::path_prefix_or_eq,"if (b.compare(0, a.size(), a) != 0) return false;"
659,3659,13,3659,43,if guard,logos::compiler::BorrowChecker::path_prefix_or_eq,"if (b.compare(0, a.size(), a) != 0) return false;"
578,3659,45,3659,57,if guard,logos::compiler::BorrowChecker::path_prefix_or_eq,"if (b.compare(0, a.size(), a) != 0) return false;"
81,3660,9,3660,58,early return,logos::compiler::BorrowChecker::path_prefix_or_eq,return b.size() == a.size() || b[a.size()] == '.';
81,3660,16,3660,36,early return,logos::compiler::BorrowChecker::path_prefix_or_eq,return b.size() == a.size() || b[a.size()] == '.';
18,3660,40,3660,58,early return,logos::compiler::BorrowChecker::path_prefix_or_eq,return b.size() == a.size() || b[a.size()] == '.';
436,3662,75,3664,6,call / statement,logos::compiler::BorrowChecker::paths_overlap,"static bool paths_overlap(const std::string& a, const std::string& b) {"
436,3663,16,3663,39,early return,logos::compiler::BorrowChecker::paths_overlap,"return path_prefix_or_eq(a, b) || path_prefix_or_eq(b, a);"
363,3663,43,3663,66,early return,logos::compiler::BorrowChecker::paths_overlap,"return path_prefix_or_eq(a, b) || path_prefix_or_eq(b, a);"
21976009,3666,58,3669,6,call / statement,logos::compiler::BorrowChecker::fmt_path,const std::string& path) {
21976009,3667,13,3667,25,if guard,logos::compiler::BorrowChecker::fmt_path,if (path.empty()) return target;
21372708,3667,27,3667,40,if guard,logos::compiler::BorrowChecker::fmt_path,if (path.empty()) return target;
603301,3668,9,3668,35,early return,logos::compiler::BorrowChecker::fmt_path,"return target + ""."" + path;"
30490642,3683,66,3711,6,call / statement,logos::compiler::BorrowChecker::field_borrow_conflicts,"uint32_t line, const char* verb) {"
166,3684,46,3691,10,loop body,logos::compiler::BorrowChecker::field_borrow_conflicts,for (auto& p : st.mut_field_borrows) {
166,3685,17,3685,29,if guard,logos::compiler::BorrowChecker::field_borrow_conflicts,"if (path.empty() || paths_overlap(path, p)) {"
166,3685,17,3685,55,if guard,logos::compiler::BorrowChecker::field_borrow_conflicts,"if (path.empty() || paths_overlap(path, p)) {"
161,3685,33,3685,55,if guard,logos::compiler::BorrowChecker::field_borrow_conflicts,"if (path.empty() || paths_overlap(path, p)) {"
25,3685,57,3690,14,if guard,logos::compiler::BorrowChecker::field_borrow_conflicts,"if (path.empty() || paths_overlap(path, p)) {"
30490617,3692,9,3711,6,if guard,logos::compiler::BorrowChecker::field_borrow_conflicts,if (need_exclusive) {
30490617,3692,13,3692,27,if guard,logos::compiler::BorrowChecker::field_borrow_conflicts,if (need_exclusive) {
1035217,3692,29,3709,10,if guard,logos::compiler::BorrowChecker::field_borrow_conflicts,if (need_exclusive) {
13,3693,58,3708,14,loop body,logos::compiler::BorrowChecker::field_borrow_conflicts,"for (auto& [p, c] : st.shared_field_borrows) {"
13,3701,21,3701,27,if guard,logos::compiler::BorrowChecker::field_borrow_conflicts,"if (c <= 0 && !logos::probe::on(""sharedzero_live_conflict"")) continue;"
13,3701,21,3701,76,if guard,logos::compiler::BorrowChecker::field_borrow_conflicts,"if (c <= 0 && !logos::probe::on(""sharedzero_live_conflict"")) continue;"
1,3701,31,3701,76,if guard,logos::compiler::BorrowChecker::field_borrow_conflicts,"if (c <= 0 && !logos::probe::on(""sharedzero_live_conflict"")) continue;"
1,3701,78,3701,86,if guard,logos::compiler::BorrowChecker::field_borrow_conflicts,"if (c <= 0 && !logos::probe::on(""sharedzero_live_conflict"")) continue;"
12,3702,17,3708,14,if guard,logos::compiler::BorrowChecker::field_borrow_conflicts,"if (path.empty() || paths_overlap(path, p)) {"
12,3702,21,3702,33,if guard,logos::compiler::BorrowChecker::field_borrow_conflicts,"if (path.empty() || paths_overlap(path, p)) {"
12,3702,21,3702,59,if guard,logos::compiler::BorrowChecker::field_borrow_conflicts,"if (path.empty() || paths_overlap(path, p)) {"
4,3702,37,3702,59,if guard,logos::compiler::BorrowChecker::field_borrow_conflicts,"if (path.empty() || paths_overlap(path, p)) {"
11,3702,61,3707,18,if guard,logos::compiler::BorrowChecker::field_borrow_conflicts,"if (path.empty() || paths_overlap(path, p)) {"
30490606,3710,9,3710,21,early return,logos::compiler::BorrowChecker::field_borrow_conflicts,return false;
582893,3716,60,3821,6,call / statement,logos::compiler::BorrowChecker::take_field_borrow_path_,"const std::string& holder = """") {"
582893,3718,13,3718,26,if guard,logos::compiler::BorrowChecker::take_field_borrow_path_,if (it == nullptr) return;
3,3718,28,3718,34,if guard,logos::compiler::BorrowChecker::take_field_borrow_path_,if (it == nullptr) return;
582890,3719,9,3821,6,statement,logos::compiler::BorrowChecker::take_field_borrow_path_,"std::string self_disp = fmt_path(target, path);"
582890,3721,13,3721,29,if guard,logos::compiler::BorrowChecker::take_field_borrow_path_,if (it->mut_borrowed) {
5,3721,31,3726,10,if guard,logos::compiler::BorrowChecker::take_field_borrow_path_,if (it->mut_borrowed) {
582885,3727,9,3821,6,if guard,logos::compiler::BorrowChecker::take_field_borrow_path_,if (is_mut && it->shared_borrows > 0) {
582885,3727,13,3727,19,if guard,logos::compiler::BorrowChecker::take_field_borrow_path_,if (is_mut && it->shared_borrows > 0) {
582885,3727,13,3727,45,if guard,logos::compiler::BorrowChecker::take_field_borrow_path_,if (is_mut && it->shared_borrows > 0) {
6860,3727,23,3727,45,if guard,logos::compiler::BorrowChecker::take_field_borrow_path_,if (is_mut && it->shared_borrows > 0) {
0,3727,47,3732,10,if guard,logos::compiler::BorrowChecker::take_field_borrow_path_,if (is_mut && it->shared_borrows > 0) {
582885,3738,9,3821,6,statement,logos::compiler::BorrowChecker::take_field_borrow_path_,bool root_is_mut_ref = root_type &&
582885,3738,32,3738,41,statement,logos::compiler::BorrowChecker::take_field_borrow_path_,bool root_is_mut_ref = root_type &&
582885,3739,13,3739,65,statement,logos::compiler::BorrowChecker::take_field_borrow_path_,TypeRef(root_type).kind() == LogosType::Kind::MutRef;
582885,3740,35,3740,44,statement,logos::compiler::BorrowChecker::take_field_borrow_path_,bool root_is_shared_ref = root_type &&
582885,3741,13,3741,62,statement,logos::compiler::BorrowChecker::take_field_borrow_path_,TypeRef(root_type).kind() == LogosType::Kind::Ref;
582885,3742,13,3742,19,if guard,logos::compiler::BorrowChecker::take_field_borrow_path_,if (is_mut && root_is_shared_ref) {
582885,3742,13,3742,41,if guard,logos::compiler::BorrowChecker::take_field_borrow_path_,if (is_mut && root_is_shared_ref) {
6860,3742,23,3742,41,if guard,logos::compiler::BorrowChecker::take_field_borrow_path_,if (is_mut && root_is_shared_ref) {
0,3742,43,3747,10,if guard,logos::compiler::BorrowChecker::take_field_borrow_path_,if (is_mut && root_is_shared_ref) {
582885,3749,9,3821,6,if guard,logos::compiler::BorrowChecker::take_field_borrow_path_,if (is_mut && !root_is_mut_ref && !root_is_shared_ref &&
582885,3749,13,3749,19,if guard,logos::compiler::BorrowChecker::take_field_borrow_path_,if (is_mut && !root_is_mut_ref && !root_is_shared_ref &&
